,track_popularity,track_id,track_name,track_artist,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,key,mode,combined_text
13148,2,4Ua2SU25r2XCnT8CpmYAyM,afro beat blues,Hugh Masekela,3kAccw0xfJEIayWAiyvKI4,presents the chissa years 1965 1975,2006-07-24,Afro Psychedelica,37i9dQZF1DWVyizF9BJ61m,rock,classic rock,10,0,afro beat blues presents the chissa years 1965 1975 rock classic rock
8101,3,0vPHA6ipjSD2B5lHKub21I,afro trap pt 3,MHD,0SzW2TGB5q2fvRAIw9649j,mhd,2016-04-15,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,10,1,afro trap pt 3 mhd rap southern hip hop
28232,57,3dhPpCQvw3kn7so6mkTbJ3,after life,Tchami,7uZZFBdOR9qqmmV5WLUDNP,after life,2015-03-17,🔊BASSBOOSTED🔊⚡ELECTRO HOUSE⚡🔥EDM CAR MUSIC2018/2019🔥,4GSiiL8tcMgvoV7K1IADb8,edm,electro house,0,1,after life after life edm electro house
25601,54,1gmarFWgSwb4SWlmqDjWka,after the storm,Kali Uchis,1Brx50SJLtOj1InsRw7umU,after the storm,2018-01-12,NEO-soul,3q3M4VCymcMoxJ3Tl7mRqN,r&b,neo soul,4,0,after the storm after the storm r&b neo soul
1990,71,6PFyGdWw0qnstR8KJAWrrr,afterlife,Hailee Steinfeld,5172ZzQfuoa0joJIekZCDa,afterlife,2019-09-19,a taste of the mainstream,4gbXqmZDUFHqlaYjf4uVyS,pop,post teen pop,1,0,afterlife afterlife pop post teen pop
16857,43,6lvKBxr2KRLwC4qI16Gj69,again now,Kharfi,1UUlA2uOUjgyRRkjKqacqu,again now,2019-01-25,Tropical House 🌴,06zrBJ5cts5aemZmqe80J7,latin,tropical,9,0,again now again now latin tropical
4264,37,5uJMDTAxA9JwR5AhVqfTNZ,against us,Telehope,5Po3XGL3xi8gSD3pCCkVC0,against us,2020-01-03,The Edge of Indie Poptimism,5vIdb67lQcdFwoVkE4UMep,pop,indie poptimism,11,1,against us against us pop indie poptimism
21989,38,62OnJq6wHeTppRMWVw2Yo0,age aint nothing but a number,Aaliyah,2TnI2Xr5FS0pZuFJh9XT1I,age aint nothing but a number,1994-05-24,urban contemporary,7en9i0JMyJlRFX4r4XrXXx,r&b,urban contemporary,6,0,age aint nothing but a number age aint nothing but a number r&b urban contemporary
16442,17,6AerfqsL2ISs64dixwrfM5,aguacate,Salomón Beda,1IgfNMFIkkqSoZpjp1aEf9,palante,2017-07-07,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,11,1,aguacate palante latin tropical
10453,47,5Z4t58Sjs5fFj8LhlaQu8d,ahora,Zanto,6vxjY5MnRltp3VFnRlYUrl,ahora,2019-06-14,Trapperz Argentina,37i9dQZF1DWXrVH01e3PIE,rap,trap,8,1,ahora ahora rap trap
19578,44,7fMD9qIB16eSgKVyEuLwQr,ahora es,Wisin & Yandel,4TC4iXWyda53LU1pj63VUP,wisin vs yandel los extraterrestres,2007-01-01,Reggaeton viejito🔥,0si5tw70PIgPkY1Eva6V8f,latin,reggaeton,11,0,ahora es wisin vs yandel los extraterrestres latin reggaeton
17766,51,6JDDlMJEiDiDPOeotCWUG8,ahora que tu no me ves,Alex Ubago,39uqK3bQBWWTF3VFxL1eUM,ahora que tu no me ves,2019-11-29,Latin Pop Rising,37i9dQZF1DX8womvTyUjrN,latin,latin pop,8,1,ahora que tu no me ves ahora que tu no me ves latin latin pop
29027,9,1Btf78PBD0kzGKAhL7vXTx,ahura mazda,Sharp Man,5f6C1PqlVYazCFx4MQvXCn,ahura mazda,2019-08-27,Sick Big Room House Drops | EZUMI,4R4c3WdN1Any2Q1NSuec3r,edm,big room,11,0,ahura mazda ahura mazda edm big room
7592,48,6cnufgF6qLJGZT2PRFZBr1,aint i,Yung L.A.,4wCjej94XDH2kKIc6vBqbI,aint i,2008-01-01,The Sound of Southern Hip Hop,18jT9NMRZifv6cMtK2jWD4,rap,southern hip hop,11,1,aint i aint i rap southern hip hop
11278,3,39WoLsd8lNAdmYLr7z5o5G,aint it fun,Guns N' Roses,0SYgpEYJZdh2wMkg8IC9na,the spaghetti incident,1993-01-01,This Is Guns N' Roses,37i9dQZF1DX74DnfGTwugU,rock,album rock,10,0,aint it fun the spaghetti incident rock album rock
23413,3,1yeLSqz8u8ip9NnzjGs7lQ,aint it funny,Jennifer Lopez,1FQnj8upsxCHbHjYNpzyjb,j to tha l o the remixes,1999,90s/00s Hip Hop & RnB,0Ar0Ng9DlAWZtSPBvOQgOa,r&b,hip pop,10,0,aint it funny j to tha l o the remixes r&b hip pop
4691,69,0ADG9OgdVTL7fgREP75BrZ,aint my fault,Zara Larsson,5YLRVHDVRw3QqWbeTGpC5B,so good,2017-03-17,indie poptimism🕺🏻,6MQeEHHDs6HQkN5Dlj3oKo,pop,indie poptimism,6,0,aint my fault so good pop indie poptimism
10943,61,3YPlsrk0Voe8AOa1jyN891,aint my fault,Zara Larsson,2GmlMoRLlTxdQHpgrgaeAT,aint my fault,2016-10-07,Trap Nation 🔊,5aPwKjwNHr6dnCejLcPTVx,rap,trap,9,1,aint my fault aint my fault rap trap
26771,76,1k1Bqnv2R0uJXQN4u6LKYt,aint no sunshine,Bill Withers,6N8uPmDqbgXD3ztkCCfxoo,just as i am,1971-05-01,Sexy Soul 2020,5EMARioe9z9eKOeWIAC2JW,r&b,neo soul,4,0,aint no sunshine just as i am r&b neo soul
9355,51,7givkGZW1cwM8MJYzMd2Na,aint no time,Future,3jJKDKdlwRS584zUlHV2Ly,evol,2016-04-13,RAP Gangsta,1Z1gW89x4MSBjkvVjGg7DQ,rap,gangster rap,7,0,aint no time evol rap gangster rap
25186,42,0S5Ho90thU4mAxMW8ZItbq,aint nobody worryin,Anthony Hamilton,7AnGF7p32IpTeDpbkc8uKJ,aint nobody worryin,2005-12-13,I Love My Neo-Soul,37i9dQZF1DX44dZ4p5QLf4,r&b,neo soul,9,0,aint nobody worryin aint nobody worryin r&b neo soul
14988,65,6fybp4N6eW3bsFAvARxyVe,aint talkin bout love,Van Halen,7DdEbYFPKTZ8KB4z6L4UnQ,van halen,1978-02-10,’80s Hard Rock,37i9dQZF1DX68H8ZujdnN7,rock,hard rock,8,0,aint talkin bout love van halen rock hard rock
21889,61,2XESFfYekQ0mRau2GXjT3E,air max,Rim'K,4iRAKma59A97OMcac2nsOa,air max,2018-07-25,Chixtape 5 - Tory Lanez,0UXwwVDipbBQeEX7h4YuKU,r&b,urban contemporary,1,0,air max air max r&b urban contemporary
14623,19,78FouivfyGM9FXwjRmdIqd,airport,Yammerer,38RDqGZxepXHV1s9i0uF8Y,airport,2019-11-22,Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock,1VnvyBDqoV5TCZAnXYferL,rock,permanent wave,7,0,airport airport rock permanent wave
16444,33,6Wco7dkgzYPgwnGslPH0P6,al amanecer,MOÜGLI,3PqbRm5TciAlJJfoHhcaIP,al amanecer,2019-08-16,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,11,1,al amanecer al amanecer latin tropical
17956,4,77a9893yxuz36cBUmBzA8E,al filo de tu amor,Carlos Vives,1NgX06Wg8smvvgw7JuELOZ,al filo de tu amor,2017-01-23,MIX LATIN POP°,6IS6XTdbS9qJZgfjNKgpB8,latin,latin pop,1,0,al filo de tu amor al filo de tu amor latin latin pop
23712,61,5zGZt4xazXtNXhwEAnSWUV,al di la dellamore,Brunori Sas,2i5DN40FjQdbWNk4mkLl6X,al di la dellamore,2019-09-19,Musica Italiana 2020 - Playlist Pop & Hip-Hop (Canzoni Italiane 2020),6kVFIQBhLT4003iw2WWEv1,r&b,hip pop,7,1,al di la dellamore al di la dellamore r&b hip pop
22025,52,4KQ0rQMuQJf2SSQMwJFNhM,alabame,Nathy Peluso,7iuGQ0MTUur0HleAhXJizz,esmeralda,2017-10-05,Urban contemporary,1ZlL3IQS8eB0s0RMxz02yD,r&b,urban contemporary,0,0,alabame esmeralda r&b urban contemporary
22874,69,4HfLQJtVT1KiX1eVedDyTm,alaska,Maggie Rogers,5AHWNPo3gllDmixgAoFru4,heard it in a past life,2019-01-18,Ultimate Indie Presents... Best Indie Tracks of the 2010s,37i9dQZF1DWTHM4kX49UKs,r&b,hip pop,9,0,alaska heard it in a past life r&b hip pop
17822,79,23CsjGOYDQiJpX44BSn9TM,aleluya,Reik,4BvD9caT3ZohqNQFcR8dVD,ahora,2019-05-31,LATIN POP 2020 🔥 Pop latino actual,2kKzN3kRYDzBctlaWs7CP2,latin,latin pop,8,1,aleluya ahora latin latin pop
18980,55,4oYN44rloSqxabqrSgIani,algo musical,Ñejo & Dalmata,5uLpJQSoYXqglBHaG8MbPx,exitos,2016-11-30,Reggaeton Classics,37i9dQZF1DX8SfyqmSFDwe,latin,reggaeton,1,1,algo musical exitos latin reggaeton
19303,3,5i50gKdLAjjIr7UxRT5IVy,alguien robo,Sebastian Yatra,1trYIeDu19yheae9qNAP1m,alguien robo,2017-02-10,Reggaeton Rewind,37i9dQZF1DXco4ODkIraMD,latin,reggaeton,0,1,alguien robo alguien robo latin reggaeton
28961,62,5sYxtT5C8uAzGbplBcjLYB,alive,R3HAB,31x3K8q6G5M5Yu7sIN4rry,alive,2019-08-02,Bounce United,08QTrfsYYouffgnPjmllAQ,edm,big room,11,0,alive alive edm big room
7574,65,7w8SYlPLA9bqj7vRHvYNDz,alive,Lil Jon,3ZwmW6RFyLF2dey4U87js2,alive,2018-01-26,The Sound of Southern Hip Hop,18jT9NMRZifv6cMtK2jWD4,rap,southern hip hop,2,1,alive alive rap southern hip hop
9333,65,7HFl64GKBtPTa5YoW7j4jL,all about u,2Pac,4CzT5ueFBRpbILw34HQYxi,all eyez on me,1996-02-13,90's Gangster Rap,1g3APxk2mLVNU2TuHCPli0,rap,gangster rap,2,1,all about u all eyez on me rap gangster rap
29652,72,4AkCyd9Nlbt8JprQq9V6o2,all comes back to you,R3HAB,5sF8cTLQirqDYQWJwzxq87,all comes back to you,2019-10-25,EDM House & Dance,5CTzufLc0f6MufjKYrIaoO,edm,pop edm,4,1,all comes back to you all comes back to you edm pop edm
11587,36,2Q0HXXMkR28ZZkyX30UmLc,all cried out,Lisa Lisa & Cult Jam,3kDq0nsk9B7EJ9MhaPXuqj,super hits,1985,80s Pop & Rock Hits and Album Tracks,0XOIK4m26aeYSD61E5nSVW,rock,album rock,1,1,all cried out super hits rock album rock
24233,25,08IIDDeGMsbKnkSHTVX9Cj,all day all night,Bobby Brown,44w4sVYJVQzhH2dN3IwyIK,dont be cruel,1988-01-01,New Jack Swing/ R&B Hits: 1987 - 2002,4sji14lrB5bgcr51lPALYH,r&b,new jack swing,0,1,all day all night dont be cruel r&b new jack swing
285,75,5naYe7rLMZcLfO1DKg48MK,all day and night,Jax Jones,16H9XbDP9IxeyOohsXkKXb,snacks,2019-07-12,Dance Pop Hits,37i9dQZF1DX6pH08wMhkaI,pop,dance pop,1,0,all day and night snacks pop dance pop
7823,75,2xTft6GEZeTyWNpdX94rkf,all eyez on me,2Pac,4CzT5ueFBRpbILw34HQYxi,all eyez on me,1996-02-13,Minitruckin Playlist,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,1,1,all eyez on me all eyez on me rap southern hip hop
21466,29,0L6w0YHzEYfmO8Pp0ibcin,all facts,G-Eazy,39cMCTDvlPDNsPSdKap9am,b sides,2019-08-22,Contemporary Urban,6wyJ4bsjZaUKa9f6GeZlAO,r&b,urban contemporary,0,0,all facts b sides r&b urban contemporary
27623,73,5yFSF6qQA1rcLsQRnBsZgb,all falls down,Alan Walker,4hlAdqONoJhkjf8u9XMjQr,all falls down,2017-10-27,New House   ‍,54XvQQsViMBwjO1ws2o2wx,edm,electro house,1,1,all falls down all falls down edm electro house
1545,54,7lqsmY0ifoZsqBU6DpbCIq,all for love,Madison Beer,7mJK3UAv5hWE7p7rzvAjuV,all for love,2015-09-04,"post-teen alternative, indie, pop (large variety)",1y42gwI5cuwjBslPyQNfqb,pop,post teen pop,1,0,all for love all for love pop post teen pop
14755,44,3t9seJl7Y0B556M2ndthl1,all i had to lose,Mark Morton,3pvMWJSHWaSjFMDkk93JAE,all i had to lose,2020-01-10,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,9,0,all i had to lose all i had to lose rock hard rock
31225,45,12wyGF0d1ohSLtJ0wF5Sjy,all i need,Dirty South,4bu03Df4Of4GGZJCDVeHyQ,all i need,2019-11-15,Deep Electronic Music 2020 & Progressive House,5CMvAWTlDPdZnkleiTHyyo,edm,progressive electro house,11,0,all i need all i need edm progressive electro house
30547,52,2OSsMwCiZPC44tJ4OPVSZF,all i need,Dimitri Vegas & Like Mike,7nOmSjsk3WQcuSvkAysvBF,all i need,2018-05-04,EDM Trap,7CEEEMKV41x0RlFCXWdvKF,edm,pop edm,11,0,all i need all i need edm pop edm
25757,36,12GnlylbGCoHldjYsMoz0C,all i see,Bondax,0kEPgrArOSYiAvB40qmnNG,all i see,2014-10-17,Groovy // Funky // Neo-Soul,0JmBB9HfrzDiZoPVRdv8ns,r&b,neo soul,10,0,all i see all i see r&b neo soul
13660,65,3ZpQiJ78LKINrW9SQTgbXd,all i wanna do,Sheryl Crow,7dC6axVAeBDpRMmNtRbpwU,tuesday night music club,1993-08-03,The Sound of Permanent Wave,4EYSGTuqe9cVfSVpX4gtGv,rock,permanent wave,9,1,all i wanna do tuesday night music club rock permanent wave
23336,40,2Jo8cgekbxruF86lTvTKmw,all i wonna do is you,Nidža Bleja,0kzeRNdGID0nLrI4euId0M,worldwide vol 5,2016-01-01,Nidza Bleja - English HIP HOP/POP Songs,5XQopnmKZnE6RjR6NIzbPS,r&b,hip pop,7,0,all i wonna do is you worldwide vol 5 r&b hip pop
32466,61,20gJD9mjmNzzN5XJDkvmx9,all night,Example,1PdaxE6A89ym486RrW5gIj,all night,2019-01-11,Fresh EDM | Progressive House | Electro House | Trap | Deep House | Electronic | Future House/Bass,0FCHg9zJMNNiOokh3hVcxd,edm,progressive electro house,11,0,all night all night edm progressive electro house
31808,42,5Uo7AAr2d1CNZlaKgVUT3i,all night,Icona Pop,1oVDTdt7XKDVq2aY3ffEL7,all night,2013-10-08,2011-2014 House,53Ga3Xt9fumdJfhNNSBvzU,edm,progressive electro house,4,1,all night all night edm progressive electro house
29861,23,56lQ266C4xeezqDDQGemuu,all night long,Jay Slay,71BxnWYPkWzuNP4AaofY8V,all night long,2019-12-23,Waves Pop and EDM,64k01l4j6QtnZ8jMaI84AA,edm,pop edm,7,1,all night long all night long edm pop edm
416,12,5QOg6uut1ybakHajEfBL8K,all over you,Boys Get Hurt,30jTmRcGjXt2XI7C7wZ1jS,all over you,2019-12-23,Dance Pop: Japan,37i9dQZF1DXahYFr91pFvG,pop,dance pop,2,1,all over you all over you pop dance pop
15936,18,6Bd0NxQvDsQlb7WLeSwvfO,all rise,Wovenwar,124ALntub3S8YhqCisLxMJ,all rise,2014-05-19,New Hard Rock,64BvJcehegyvhqQtV82Ddz,rock,hard rock,6,0,all rise all rise rock hard rock
13938,78,2m1hi0nfMR9vdGC8UcrnwU,all the small things,blink-182,652N05EcNH1a4bIlUixQE2,enema of the state,1999-06-01,Permanent Wave,2ExyzXAbukW7I8bDqdGvPB,rock,permanent wave,0,1,all the small things enema of the state rock permanent wave
26898,58,5UA6rAsMTn0okgp95isGrl,all the time,Marc Benjamin,67Ulp5KinPqy6RBWgS3hO7,all the time,2019-12-20,Electro House Top Tracks,1G0q0NK7g3C0XerNqq7GbL,edm,electro house,11,1,all the time all the time edm electro house
11361,29,5n2dJROsTksXOXKwLIpEnx,all things must pass,George Harrison,3AMq1D2XLJSADpdYTAtKoL,let it roll songs of george harrison,2009-01-01,The Black Album,0KNLLunbFh9XgitPMOGmQg,rock,album rock,9,1,all things must pass let it roll songs of george harrison rock album rock
25459,49,26EMh9HokZODyS5Xs0PvXK,all we do,Matt Quentin,6P9qlf4qE0QkQ58yTaQnUK,skyline,2019-01-30,NEO SOUL GUITAR,0r5ojPhjqGVq21oQR13UJy,r&b,neo soul,2,1,all we do skyline r&b neo soul
20679,85,3U4isOIWM3VvDubwSI3y7a,all of me,John Legend,4OTAx9un4e6NfoHuVRiOrC,love in the future,2013-08-30,Today's Hits 2000-Present,6a66cg3HcsjYkisYyQcov6,latin,latin hip hop,8,1,all of me love in the future latin latin hip hop
30120,64,1mzGywacjpeik00PVLBPpF,all of me,John Legend,4c2rSdHI9WUXn0zyXoWtbB,all of me,2014-02-25,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,5,0,all of me all of me edm pop edm
30462,47,0pwsArxxOsBcdixah8dWbX,all on me,Olivia King,2CjODxkcxTh9KQILlQxW7w,all on me,2019-10-25,2010 - 2011 - 2012 - 2013 - 2014 - 2015 - 2016 - 2017 - 2018 - 2019 - 2020 TOP HITS,2DjIfVDXGYDgRxw7IJTKVb,edm,pop edm,4,0,all on me all on me edm pop edm
23786,74,3OTSBoYKO7HzGVj8Bu2OH9,all the time,Zara Larsson,4x79GTZCS7XsmxK9qxxMmV,all the time,2019-06-21,2020 Hits & 2019  Hits – Top Global Tracks 🔥🔥🔥,4JkkvMpVl4lSioqQjeAL0q,r&b,hip pop,6,0,all the time all the time r&b hip pop
28660,70,1z1Hg7Vb0AhHDiEmnDE79l,all the time,Zara Larsson,1HoSmj2eLcsrR0vE9gThr4,all the time,2019-07-05,Big Room House / Bigroom,2EnVd4ugXUybVQoQrarICY,edm,big room,1,0,all the time all the time edm big room
25962,65,6IAgarq2wDeYzpsY2Kx0Hw,almeda,Solange,4WF4HvVT7VjGnVjxjoCR6w,when i get home,2019-03-01,Neo Soul 2019,44d7ppo4cggZJmzH2WOhAc,r&b,neo soul,1,1,almeda when i get home r&b neo soul
16427,59,0GARcbxLIOmzrs0lHpuvmi,aloha,Carlos Sadness,23T1akaF3cPN6Pp27JQ8vi,aloha,2019-11-22,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0,1,aloha aloha latin tropical
5305,46,1VyoSDW7fP7ud2z0YpL9u8,alone,Claptone,3oGTPoEgDlNxSDMmaWBDS9,fantast,2018-06-08,Music&Other Drugs,5jROYSZSL7cO0jGAqkPx7C,pop,indie poptimism,2,0,alone fantast pop indie poptimism
28891,44,5IHTBhC8thZdHu2J4YDlhR,alone,Max Fail,49zipOniZB3ejG4RlxWW1W,alone remixes,2019-12-06,Bounce United,08QTrfsYYouffgnPjmllAQ,edm,big room,6,0,alone alone remixes edm big room
28673,57,4PclDQ2lYPmIuhj4G3swK1,alone,Marnik,4hSTJWMuGIfQ8w2Y2VfVSK,alone,2020-01-03,Big Room EDM - by Spinnin' Records,7xWdFCrU5Gka6qp1ODrSdK,edm,big room,11,1,alone alone edm big room
11422,18,2UDic0ZlCZjpDEMKLmxZGz,alone again,オメガトライブ,3o01xlQNwgxRL5efHijzOL,aqua city,1983-09-21,City Pop 1985 シティーポップ,3j2osvmecEao5nmo9jZ5df,rock,album rock,7,1,alone again aqua city rock album rock
1184,36,3yT9qgwUHuH2tIAblw8O1d,alone tonight,Maxwell Luke,7F2FMs20aPQhp4JIUUrmIl,alone tonight,2019-12-20,TUNES DANCE AND POP,3arpkhoRWXEYbdCpVAIrRR,pop,dance pop,6,1,alone tonight alone tonight pop dance pop
23760,85,0bMbDctzMmTyK2j74j3nF3,alone pt ii,Alan Walker,700MviIgFKNTldTXmOAFOr,alone pt ii,2019-12-27,2020 Hits & 2019  Hits – Top Global Tracks 🔥🔥🔥,4JkkvMpVl4lSioqQjeAL0q,r&b,hip pop,3,0,alone pt ii alone pt ii r&b hip pop
24354,4,6Sd7GgEy2qvX1puD1jb2J7,alright,Janet Jackson,5DyGKg106B5LCcjjbLzI3Z,new jack swing,2005-05-02,"Swingbeat (old skool), New Jack Swing, R&B, Hip Hop, Urban",3krpccUV68nBGAQbvHEZDC,r&b,new jack swing,11,1,alright new jack swing r&b new jack swing
15252,5,7b1B5NNjkoIpNbGSw1ffP8,always somewhere,Scorpions,1RF9unDmj4qfkZXdN0bEVY,lovedrive,1979-02-25,This Is Scorpions,37i9dQZF1DWViGKI2U5P2K,rock,hard rock,0,1,always somewhere lovedrive rock hard rock
14538,56,6gGSSrKMiV2yec1DrqGhhy,always where i need to be,The Kooks,37he52Ye10gETvnot9bC2t,konk,2008-01-01,permanent wave,3uFyGoayrP71xS6T6Y8Bh2,rock,permanent wave,11,1,always where i need to be konk rock permanent wave
26722,25,5kuq6ihuKzWvA2ZADsVp3a,am i a good man,Them Two,16JUx62bQkR8fmfUUec0R4,eccentric soul the deep city label,2006-01-31,Sexy Soul 2020,5EMARioe9z9eKOeWIAC2JW,r&b,neo soul,3,0,am i a good man eccentric soul the deep city label r&b neo soul
16948,41,2YsEjFulzaAjBNgUcSxy8Y,amazonia,Ariel T,6OHR5M0ebF9ZmMTN3kFu6U,amazonia,2019-09-27,Sunny Beats,37i9dQZF1DXbtuVQL4zoey,latin,tropical,11,0,amazonia amazonia latin tropical
25613,58,1AUA7JlrARv430PUJRK0Lp,american boyfriend,Kevin Abstract,1yyCXBEu27Ia1Y3torWIwC,american boyfriend a suburban love story,2016-11-18,NEO-soul,3q3M4VCymcMoxJ3Tl7mRqN,r&b,neo soul,1,1,american boyfriend american boyfriend a suburban love story r&b neo soul
9223,42,2a9yoHHUk5dRdq5GU8KvU2,american express,Kollegah,2IXp0fxjlIKXnWsSDyRxYP,imperator,2016-12-09,GANGSTA Rap,5GA8GDo7RQC3JEanT81B3g,rap,gangster rap,2,1,american express imperator rap gangster rap
1967,35,7DVzPVfsZsItLxOBPrz5Hh,american pie,The Deep Dixie Boys,4JpPMfD1WkIJtmLTsfcOkJ,only a country heart,2015-07-23,Dr. Q's Prescription Playlist💊,6jAPdgY9XmxC9cgkXAVmVv,pop,post teen pop,4,0,american pie only a country heart pop post teen pop
17385,72,312WNtMs3F28cUukaPY9bo,american teen,Khalid,6kf46HbnYCZzP6rjvQHYzg,american teen,2017-04-27,EDM TROPICAL,3pS63EDS40FVGYL41zAcU4,latin,tropical,0,1,american teen american teen latin tropical
17509,64,73MuQb9jIoryiOig4hDQhT,amiga mia,Alejandro Sanz,2InFQlv0Qyb9z4zGe9P8iK,grandes exitos 1997 2004,2004-09-23,Latin Pop Classics,37i9dQZF1DX6ThddIjWuGT,latin,latin pop,2,1,amiga mia grandes exitos 1997 2004 latin latin pop
18278,19,2zDj4WjbNDmrRL6Z4YjjCA,amigos con derechos,Reik,3qX5J1RkaFxSXEqRc8Qzmo,amigos con derechos,2018-08-31,Pop Latino 2019 - Mix Canciones Reggaeton & Pop Latino - Pop En Español 2019 Musica Para Bailar,5ifDekrUt5lbSIMTSzNNqB,latin,latin pop,1,1,amigos con derechos amigos con derechos latin latin pop
17516,65,2FeYK41Grs7KdR9Nqoy1MK,amores extranos,Laura Pausini,0myaHlqK31HgqSV2k6Caqj,lo mejor de laura pausini volvere junto a ti,2001-10-08,Latin Pop Classics,37i9dQZF1DX6ThddIjWuGT,latin,latin pop,0,1,amores extranos lo mejor de laura pausini volvere junto a ti latin latin pop
643,44,6U6gLFgQVsZKybsknbxtdZ,amsterdam,Frans,5EmSx1hh3GY5A559CM5kz3,amsterdam,2019-09-20,Pop / Dance,6mXh8CUBMBsBUu88a4eAQV,pop,dance pop,4,0,amsterdam amsterdam pop dance pop
23505,17,4muAGMNipTEtIoYfMa9QL0,amsterdam,Mandolin Orange,774yLThHwXXqrrH2bgF912,spotify singles,2018-04-04,Bluegrass Covers,37i9dQZF1DX56crgoe4TG3,r&b,hip pop,0,1,amsterdam spotify singles r&b hip pop
11490,38,38RI4pQFGNyWFVnhogStzH,analyse,The Cranberries,592j1syleeHJWGP5a4kYPm,wake up and smell the coffee,2001-01-01,The Cranberries Best Of,4E3K9oQgvLcKEz0wgBBXxD,rock,album rock,4,1,analyse wake up and smell the coffee rock album rock
20993,14,67XvTYkcS9uvlCOlLFGyXJ,ando con el,Rudy Torres,0WaGusgvUR6cll3ZA4A7Lt,elevame,2017-09-01,LATIN FLOW MIX - Música Cristiana🎵,396llvvFOIB9jgPg0kqNDb,latin,latin hip hop,7,0,ando con el elevame latin latin hip hop
13906,62,70WSr32oW4jC1na5I0j0D6,anemone,The Brian Jonestown Massacre,4kXc4XcGYOpHpXRlWq1RFi,their satanic majesties second request,2008-06-09,Permanent Wave,5Go0Jsxj1UnsU7Om841BEo,rock,permanent wave,5,0,anemone their satanic majesties second request rock permanent wave
12597,61,21LMl54FIe7J5oOoZzgeiQ,ang huling el bimbo,Eraserheads,2DIpgoeZAbwk3wF1qSDj8v,anthology,2004-01-26,Pinoy Classic Rock,37i9dQZF1DWYDQ8wBxd7xt,rock,classic rock,6,1,ang huling el bimbo anthology rock classic rock
6634,62,4pjcxC0qgXWZWmcBjzn1az,angel,Loyle Carner,1kokRXXxrJzhxdMo0vsVDV,not waving but drowning,2019-04-19,Alternative Hip Hop,37i9dQZF1DWTggY0yqBxES,rap,hip hop,11,0,angel not waving but drowning rap hip hop
19658,49,6ywkJT7h0rIj8S1QKqAIDE,angelito,Don Omar,1jvfABr5t081rCAjajFQey,king of kings 10th anniversary,2016-11-11,This Is: Don Omar,37i9dQZF1DWYBUdckfg1va,latin,reggaeton,1,0,angelito king of kings 10th anniversary latin reggaeton
8315,1,6KM0MPPSPGjBlQgdwIeJLc,angels,A$AP Rocky,1E1eyI5uGllppJZCxNoF9w,long live asap,2013-01-11,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0,0,angels long live asap rap southern hip hop
28220,1,4GI5TTxNW5w0SYOEpOQWTG,angetenar,Rompasso,2FRXh8hPWXXyC0URpW6h1L,house music mix 2017,2017-08-16,🔊BASSBOOSTED🔊⚡ELECTRO HOUSE⚡🔥EDM CAR MUSIC2018/2019🔥,4GSiiL8tcMgvoV7K1IADb8,edm,electro house,0,1,angetenar house music mix 2017 edm electro house
12641,47,0GQjTATSapMJFHoKXiqprG,anghel,Stonefree,0LG2cKPqvbqeBUxxaEZ0bF,delorean,2006-01-30,Pinoy Classic Rock,37i9dQZF1DWYDQ8wBxd7xt,rock,classic rock,11,1,anghel delorean rock classic rock
14570,68,1fBl642IhJOE5U319Gy2Go,animal,Neon Trees,7xpjpdislqMXOCw5xsDt4g,habits,2010-01-01,permanent wave,3uFyGoayrP71xS6T6Y8Bh2,rock,permanent wave,5,1,animal habits rock permanent wave
17158,1,65Pt6tIzWyovMiWAAQPf37,animals,Maroon 5,3PSx9VTrfoKURlEAu8rZBe,animals,2014-11-17,Tropical House Remixes 🍍 Tropical Remixes & Tropical Covers,3YdAwfgQLMS4AN2WjRfRlb,latin,tropical,4,0,animals animals latin tropical
27969,5,766RKRQ1ZJjmdBQ9y54HKj,animals,Martin Garrix,63Xla1b6MLjkfo8An0Fjib,animals,2013-10-08,Fitness Workout Electro | House | Dance | Progressive House,6KnQDwp0syvhfHOR4lWP7x,edm,electro house,1,1,animals animals edm electro house
10313,42,03RgUMMhlJNQdKKMpWogIt,animate,Sweeper,5iCDsAYz5T2uY7O0m8Ul2L,animate,2019-11-22,Trap Nation,0NCspsyf0OS4BsPgGhkQXM,rap,trap,10,0,animate animate rap trap
21776,48,4LvzLhylddOXjfdZZJZVPC,another again,John Legend,1ZWwFwSKaREGLWxpGiPAoF,once again,2006-10-24,Urban Contemporary,4Pbs84EQbuAblxlp6Chz0d,r&b,urban contemporary,6,1,another again once again r&b urban contemporary
